AnimalID,ADDMI_keep,ADG_keep,FCR,Gender,Management_Group,heterosis,mathet,perANS,perHHS,perARS,perSHS,perDSS,perBMS,perBRS,perBNS,perSGS,perBVS,perCHS,perCAS,perGVS,perLMS,perMAS,perSAS,perSMS,perTAS,perBVSo,perCHSo,perLMSo,perHH,perAN,perSM,perCH,perM2,perM3,perRS,perBV,perBR,perXB,perRO
20181061,9.620634921,1.189155304,8.090309896,Steer,201801_FES_ME01,0.5,1,0.75,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0
20181065,10.16984127,1.494033791,6.806968714,Steer,201801_FES_MD01,0.125,0.25,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0.0625,0,0,0,0,0,0,0
20181067,9.73015873,1.343825062,7.240643894,Steer,201801_FES_MD01,0.4375,0.875,0,0.5,0,0.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28125,0,0,0,0,0,0,0,0,0,0
20181070,7.525396825,1.137193924,6.617514097,Heifer,201801_FEH_HGD2,0.25,0.5,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0.875,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0
20181071,13.02063492,0.898468668,14.49203003,Heifer,201801_FEH_HGD2,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0.125,0,0.125,0,0,0,0,0,0,0
20181074,12.15714286,1.28386502,9.469175238,Heifer,201801_FEH_HGD1,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0
20181078,9.033333333,1.207769719,7.479350736,Steer,201801_FES_MD01,0.15625,0.3125,0,0,0,0,0,0,0,0,0,0,0.0078125,0,0,0.921875,0,0,0,0,0,0,0,0.0078125,0,0,0,0,0,0,0,0,0.0625,0
20181083,11.19047619,1.046073605,10.69759923,Heifer,201801_FEH_HGD1,0.5,1,0,0.75,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20181091,9.865079365,1.364975034,7.227296556,Steer,201801_FES_MD01,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0.125,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0
20181093,13.01428571,1.117637477,11.64446073,Heifer,201801_FEH_HGD2,0.25,0.5,0.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.0625,0,0,0,0,0,0,0,0,0
20181097,10.56984127,1.229130634,8.599444987,Heifer,201801_FEH_HGD2,0.25,0.5,0,0,0,0.875,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0
20181104,9.085714286,1.241074093,7.320847593,Heifer,201801_FEH_HGD1,0.6875,0.75,0,0.0625,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0
20181115,9.606349206,1.039552127,9.240853782,Heifer,201801_FEH_HGD1,0.5,1,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0.75,0,0,0,0,0.125,0,0,0.0625,0,0,0,0,0,0,0
20181116,9.555555556,1.509448923,6.330492812,Steer,201801_FES_ME01,0.25,0.5,0.0625,0.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.0625,0,0,0,0,0,0,0,0,0
20181118,10.07619048,1.755031657,5.741315512,Steer,201801_FES_ME01,0,0,0.21875,0,0.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09375,0,0,0,0,0,0,0,0,0
20181120,9.042857143,0.806260923,11.2157949,Heifer,201801_FEH_HGD1,0.7109375,0.796875,0,0,0.0625,0,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0
20181122,8.317460317,1.406134358,5.915124873,Steer,201801_FES_ME01,0.5,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0
20181124,15.23015873,1.010444268,15.07273505,Heifer,201801_FEH_HGD2,0.5,1,0.75,0,0,0,0,0,0,0,0,0,0.09375,0,0,0,0,0,0,0,0,0,0,0.03125,0,0.125,0,0,0,0,0,0,0,0
20181129,7.525396825,0.797001625,9.442134853,Heifer,201801_FEH_HGD1,0.046875,0.09375,0.21875,0,0.71875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.03125,0,0,0,0,0
20181135,9.507936508,0.897938067,10.58863284,Heifer,201801_FEH_HGD1,0.72265625,1,0,0,0,0.21875,0,0,0,0.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0.0625,0,0,0,0,0,0,0,0,0
20181147,8.552380952,1.489378104,5.74224969,Steer,201801_FES_ME01,0.499511719,0.999023438,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018188477,0,0.000244141,0.000244141,0.125,0.106323242,0,0,0,0,0,0,0
20181149,8.634920635,0.817728554,10.55964182,Heifer,201801_FEH_HGD1,1,1,0.5,0,0,0,0.25,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0
20181153,11.42698413,1.267872057,9.012726534,Heifer,201801_FEH_HGD1,0.0625,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0.96875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0
20181154,9.571428571,1.197356721,7.993798675,Steer,201801_FES_MD01,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
20181164,11.1,1.119578362,9.9144467,Heifer,201801_FEH_HGD1,0.859375,1,0.5,0,0,0,0,0,0,0.0625,0,0,0,0,0.125,0.03125,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0.25,0
20181167,9.415873016,1.659637371,5.673452031,Steer,201801_FES_ME01,0.5,1,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.125,0,0,0,0,0,0,0,0
20181168,7.857142857,1.113189144,7.058228066,Steer,201801_FES_MD01,0.125,0.25,0.875,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0.03125,0,0,0,0,0,0,0
20181175,10.23492063,1.023240324,10.00246022,Steer,201801_FES_MD01,1,0.125,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46875,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0
20181176,10.36666667,1.719216959,6.029876922,Steer,201801_FES_ME01,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0.8125,0,0,0,0,0,0.0625,0,0,0,0,0,0,0.0625,0.0625,0,0,0,0,0,0,0
20181182,8.787301587,1.609338801,5.460193702,Steer,201801_FES_MD01,0.5,1,0,0.125,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0.0625,0.75,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0
20181187,7.907936508,0.952351296,8.303591902,Heifer,201801_FEH_HGD1,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0
20181190,7.855555556,1.403736411,5.596175676,Steer,201801_FES_MD01,0,0,0,0.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0
20181199,8.226984127,0.919722172,8.945075352,Heifer,201801_FEH_HGD1,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0
20181200,8.80952381,1.262471743,6.977996819,Steer,201801_FES_MD01,0.5625,1,0.21875,0,0,0,0,0,0,0,0,0,0,0,0,0.71875,0,0,0,0,0,0,0,0,0.03125,0,0.03125,0,0,0,0,0,0,0
20181202,12.44603175,1.24951055,9.960725623,Heifer,201801_FEH_HGD1,0.5,1,0.75,0,0,0,0,0,0,0,0,0,0.03125,0,0,0.1875,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0
20181204,9.487301587,1.95809317,4.845173729,Steer,201801_FES_ME01,0.2734375,0.546875,0.625,0.015625,0,0,0,0,0,0,0,0,0,0.21875,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0.015625,0,0,0,0,0
20181219,11.42698413,1.168657739,9.777870581,Heifer,201801_FEH_HGD1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0.125,0,0.125,0,0,0,0,0,0,0,0
20181220,9.165079365,1.445284112,6.341368656,Steer,201801_FES_MD01,0.4375,0.875,0,0.625,0,0.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15625,0,0,0,0,0,0,0,0,0,0
20181239,6.779365079,1.136529027,5.964973106,Steer,201801_FES_ME01,0.5,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.109375,0,0,0,0,0,0,0,0,0.015625,0,0.125,0,0,0,0,0,0,0
20181243,11.4952381,1.862197424,6.172942755,Steer,201801_FES_MD01,0.21875,0.4375,0.875,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0
20181249,10.08571429,1.067448569,9.448431128,Heifer,201801_FEH_HGD1,0.7890625,0.977539063,0.5,0,0,0,0,0,0,0.09375,0,0,0.0625,0,0,0.234375,0,0,0,0,0,0,0,0,0.046875,0,0.0625,0,0,0,0,0,0,0
20181252,10.55873016,0.875556048,12.0594566,Heifer,201801_FEH_HGD1,0.125,0.25,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0
20181258,8.212698413,0.630856616,13.01832811,Heifer,201801_FEH_HGD1,0.125,0.25,0,0.9375,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0
20181264,10.32222222,1.205059874,8.565733906,Heifer,201801_FEH_HGD1,0.5,1,0.125,0,0,0,0,0,0,0,0,0,0.625,0,0,0.0625,0,0,0,0,0,0,0,0,0.0625,0,0.125,0,0,0,0,0,0,0
20181267,9.679365079,1.321164741,7.32638768,Heifer,201801_FEH_HGD1,1,0.6015625,0,0,0,0,0,0,0,0,0.4375,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0
20181268,7.825396825,1.013857129,7.718441389,Steer,201801_FES_MD01,0.8125,1,0.5,0,0,0,0,0,0,0,0,0,0,0.1875,0,0,0,0,0.25,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0
20181275,9.385714286,1.248158878,7.519647102,Steer,201801_FES_ME01,0.234375,0.46875,0,0,0.875,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0
20181280,11.86190476,0.853502885,13.89790822,Heifer,201801_FEH_HGD1,0.78125,1,0.03125,0.1875,0,0.25,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0
20181281,7.342857143,1.046770946,7.014769729,Steer,201801_FES_MD01,1,1,0,0.0625,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0.0625,0,0.125,0,0,0,0,0,0,0,0
20181286,16.02857143,1.107261133,14.47587289,Heifer,201801_FEH_HGD2,0.5,1,0,0,0,0,0,0,0,0,0,0,0.125,0,0.75,0,0,0,0,0,0,0,0,0.0625,0,0,0.0625,0,0,0,0,0,0,0
20181292,8.617460317,1.240906681,6.944487001,Steer,201801_FES_MD01,0.125,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0
20181296,9.552380952,1.818378485,5.253241299,Steer,201801_FES_ME01,1,0.78125,0,0.1875,0,0,0,0.25,0,0,0,0,0,0,0,0.5,0,0,0.03125,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0
20181300,10.60793651,0.816201473,12.99671327,Heifer,201801_FEH_HGD1,0.3125,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0.84375,0.109375,0,0,0,0,0,0,0,0.015625,0.03125,0,0,0,0,0,0,0,0,0
20181310,11.69365079,0.607898436,19.2361916,Heifer,201801_FEH_HGD1,1,1,0,0.125,0,0,0,0,0,0,0,0,0.5,0,0,0.0625,0,0,0.25,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20181318,10.85238095,1.018437123,10.65591651,Heifer,201801_FEH_HGD2,0.125,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20181339,10.8952381,1.335199185,8.160009549,Heifer,201801_FEH_HGD2,1,1,0.5,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0
20181357,9.085714286,1.389303338,6.539762798,Heifer,201801_FEH_HGD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0
20181365,7.341269841,0.750546593,9.781231325,Steer,201801_FES_MD01,0.5,1,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0
20181370,8.488888889,1.668116867,5.088905374,Steer,201801_FES_ME01,0.875,1,0.5625,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0
20181376,12.47460317,1.429688215,8.725401136,Heifer,201801_FEH_HGD2,0.96875,0.25,0,0,0,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0
20181377,8.626984127,1.163071211,7.417416959,Heifer,201801_FEH_HGD2,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.0625,0,0,0,0,0.125,0,0.0625,0,0,0,0,0,0,0,0
20181385,8.198412698,0.907616959,9.032899415,Heifer,201801_FEH_HGD1,0.75,1,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0
20181386,9.666666667,1.144611957,8.445365791,Heifer,201801_FEH_HGD2,0.75,1,0.5625,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0.125,0,0,0,0,0,0,0
20181387,8.519047619,0.933423769,9.126666693,Steer,201801_FES_MD01,0.75,1,0,0,0.25,0,0,0,0,0,0,0,0.125,0.5,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.0625,0,0,0,0,0,0,0
20181423,11.26349206,0.973978762,11.56441239,Heifer,201801_FEH_HGD1,1,1,0,0.25,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0.5,0.0625,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20181428,9.653968254,1.473757985,6.550579099,Steer,201801_FES_ME01,1,1,0.25,0,0,0,0,0,0,0,0.5,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0
20181429,8.601587302,1.385502297,6.208280793,Steer,201801_FES_MD01,1,1,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0.03125,0.5,0,0.25,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0
20181440,8.887301587,1.185232123,7.498363749,Steer,201801_FES_ME01,0.984375,0.625,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.34375,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0.125,0
20181444,9.752380952,2.00015591,4.875810382,Steer,201801_FES_MD01,1,0.5,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0.5,0,0.25,0,0,0,0,0,0,0.125,0.0625,0,0,0,0,0,0,0
20181445,11.73174603,1.043523976,11.24243075,Heifer,201801_FEH_HGD1,0.25,0.5,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0
20181447,9.526984127,1.507675955,6.318986579,Steer,201801_FES_MD01,0.5625,0.625,0,0,0.5,0,0,0,0,0,0,0,0,0.4375,0,0,0,0,0.03125,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0
20181449,9.057142857,1.062644778,8.52320836,Heifer,201801_FEH_HGD2,0.8125,1,0.125,0.25,0.0625,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0
20181451,9.725396825,1.794910192,5.418319462,Steer,201801_FES_ME01,1,0,0,0.3125,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0
20181460,11.05396825,1.478889261,7.474507082,Steer,201801_FES_MD01,1,1,0.25,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0
20181474,11.30793651,1.628062423,6.945640629,Steer,201801_FES_MD01,0.0625,0.125,0,0,0,0.96875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0
20181481,8.46984127,1.339723879,6.322079798,Steer,201801_FES_MD01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.25,0,0,0,0,0.125,0,0,0.125,0,0,0,0,0,0,0
20181486,7.933333333,0.596812191,13.29284731,Heifer,201801_FEH_HGD2,0.6015625,0.734375,0,0,0,0,0,0,0,0.875,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0
20181491,9.107936508,0.94657908,9.621949929,Steer,201801_FES_ME01,0.9375,0.6015625,0.53125,0,0,0,0,0,0,0,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0
20181495,9.214285714,1.432476254,6.432417774,Steer,201801_FES_MD01,0.875,1,0,0,0,0,0,0.5,0.125,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0
20181501,10.36825397,1.704600994,6.082510806,Steer,201801_FES_ME01,1,1,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0.25,0
20181506,14.43492063,0.88758373,16.26316498,Heifer,201801_FEH_HGD2,1,1,0,0,0,0,0,0.5,0,0,0,0,0.1875,0,0,0,0,0,0,0.25,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20181509,8.895238095,1.093021972,8.138206117,Heifer,201801_FEH_HGD1,0.75,0.8125,0.25,0,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.0625,0,0,0,0
20181510,8.382539683,1.435028033,5.841376954,Steer,201801_FES_ME01,1,1,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.5,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0
20181511,10.16349206,0.761150935,13.35279456,Heifer,201801_FEH_HGD1,1,1,0,0.25,0,0,0,0,0,0,0.5,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.0625,0,0,0,0,0,0,0
20181513,9.19047619,1.428682791,6.432831869,Steer,201801_FES_MD01,0.875,0.8125,0,0,0,0,0,0.375,0,0,0,0,0.5625,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20181520,13.80793651,1.332303349,10.36395841,Heifer,201801_FEH_HGD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0
20181521,10.53015873,1.727371741,6.096058237,Steer,201801_FES_ME01,0.9921875,0.125,0,0,0,0,0,0,0,0,0,0,0.46875,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0
20181526,11.38095238,1.182935918,9.620937369,Heifer,201801_FEH_HGD2,1,0.875,0.5,0.125,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0
20181534,10.07301587,1.100569988,9.152544579,Heifer,201801_FEH_HGD1,1,1,0,0.25,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.0625,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0.125,0
20181539,11.39365079,1.859017002,6.128857769,Steer,201801_FES_MD01,1,1,0.25,0.0625,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0.0625,0,0.0625,0,0,0,0,0,0,0,0
20181540,9.8,1.742685674,5.62350408,Steer,201801_FES_MD01,0.96875,1,0,0,0.1875,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0.0625,0,0,0.125,0,0,0,0,0,0,0
20181542,5.622222222,0.996801867,5.640260526,Steer,201801_FES_ME01,0.7421875,1,0,0,0,0,0,0,0.5,0,0,0,0.21875,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.03125,0,0,0,0,0,0
20181556,10.22857143,1.654728193,6.181420897,Steer,201801_FES_MD01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0
20181557,9.680952381,1.55654305,6.219521125,Steer,201801_FES_ME01,0.9375,0.734375,0,0,0.5,0,0,0,0,0,0.375,0,0,0,0,0.03125,0,0,0.03125,0,0,0,0,0,0.03125,0,0.03125,0,0,0,0,0,0,0
20181734,10.10793651,1.503879446,6.721241211,Steer,201801_FES_MD01,0.875,1,0.5,0.125,0,0,0,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0.125,0.0625,0,0,0,0,0,0,0,0,0
20181735,7.968253968,1.006287303,7.918468159,Steer,201801_FES_ME01,0.25,0.5,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0.0625,0.125,0,0,0,0,0,0,0,0
20181737,9.46984127,1.624715252,5.828615972,Steer,201801_FES_MD01,0.9375,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.21875,0,0,0.25,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0
20181738,13.72857143,1.166677647,11.76723619,Heifer,201801_FEH_HGD2,1,1,0.5,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.125,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0
20181753,6.966666667,1.045076842,6.666176486,Heifer,201801_FEH_HGD1,1,0.99609375,0,0,0,0,0,0,0,0,0,0,0,0,0.21875,0.21875,0,0,0.5,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0
20181762,9.663492063,1.570842868,6.151787845,Steer,201801_FES_ME01,1,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
20181763,11.87777778,1.208925269,9.825071976,Heifer,201801_FEH_HGD2,0.5,1,0.5,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
20181771,10,1.478027357,6.765774632,Steer,201801_FES_MD01,1,0,0,0.0625,0.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0.0625,0.03125,0,0,0,0,0,0,0,0,0
20181777,9.588888889,1.26029578,7.608443226,Steer,201801_FES_ME01,0.125,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0
20181780,10.53650794,1.484635404,7.097034,Steer,201801_FES_MD01,1,1,0,0.0625,0,0,0.25,0,0,0,0,0,0,0,0.0625,0.125,0,0,0,0.375,0,0,0,0.0625,0.0625,0,0,0,0,0,0,0,0,0
20181782,16.64444444,0.972653155,17.11241501,Heifer,201801_FEH_HGD2,0.875,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0.0625,0,0.375,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20181812,7.766666667,1.378552311,5.633929598,Heifer,201801_FEH_HGD1,0.921875,0.25,0.53125,0,0,0,0,0,0,0,0,0,0,0,0,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0
20181813,9.042857143,1.382491879,6.540983913,Steer,201801_FES_MD01,0.5625,0.90625,0.5,0,0.1875,0,0,0,0,0,0,0,0,0,0.21875,0,0,0,0,0,0,0,0,0.0625,0.03125,0,0,0,0,0,0,0,0,0
20181817,8.066666667,1.235216497,6.530569086,Steer,201801_FES_MD01,1,1,0.0625,0,0,0,0,0,0,0,0.5,0,0,0,0.125,0,0,0,0.25,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0
20181818,11.40952381,1.124135912,10.14959462,Heifer,201801_FEH_HGD1,0.5,1,0.125,0.125,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0,0,0,0,0,0,0,0,0
20181819,9.8,1.821975796,5.378776174,Steer,201801_FES_ME01,1,1,0,0,0.1875,0,0,0,0,0,0.5,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.0625,0,0,0,0,0
20181826,10.10793651,0.942818281,10.72098061,Heifer,201801_FEH_HGD1,0.0625,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0.03125,0,0,0.03125,0,0,0,0,0
20181828,9.036507937,1.395657404,6.474732201,Steer,201801_FES_MD01,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0
20181831,9.471428571,1.278618105,7.407550805,Steer,201801_FES_ME01,1,1,0,0,0,0.21875,0,0,0,0,0,0,0.5,0,0,0,0,0,0.125,0,0,0,0,0.03125,0,0.125,0,0,0,0,0,0,0,0
20181832,9.771428571,1.357530737,7.197942783,Heifer,201801_FEH_HGD1,1,0.96875,0,0,0,0,0,0,0.5,0,0,0,0,0,0.1875,0,0,0.21875,0,0,0,0,0,0,0.0625,0,0,0.03125,0,0,0,0,0,0
20181837,10.71111111,1.762996204,6.075515698,Steer,201801_FES_ME01,1,1,0,0,0,0,0,0,0,0.5,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.125,0,0,0,0,0,0,0
20181839,12.38888889,1.939162715,6.388782538,Steer,201801_FES_MD01,1,1,0.0625,0,0,0,0,0.125,0,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0
20181841,10.83809524,0.818293524,13.24475254,Heifer,201801_FEH_HGD1,1,0.96875,0,0,0.1875,0,0,0,0.5,0,0,0,0,0,0,0,0,0.21875,0,0,0,0,0,0.0625,0,0,0,0.03125,0,0,0,0,0,0
