contig length Sample340 Sample341 Sample342 Sample343 Sample344 Sample345 Sample346 Sample347 Sample348 Sample349 Sample34 Sample353 Sample354 Sample355 Sample356 Sample357 Sample358 Sample359 Sample35
k127_20421494_1 3606 3.08586070109033e-06 3.05984870272105e-07 3.45122834834445e-05 2.47010607816855e-06 5.01070847714183e-05 8.95633117917549e-07 5.64289397239821e-05 8.18290862878305e-08 2.91496971401123e-06 1.69689658156611e-06 7.24207197707044e-08 1.08952333608268e-07 2.34588943283548e-07 7.75825886051349e-08 6.18297003541049e-08 3.02719541545381e-07 3.0416473610774e-08 0 4.27652215980291e-07
k127_92441899_2 1008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_46634491_1 1683 0 0 0 0 0 0 0 4.09145431439152e-08 0 0 0 0 0 0 0 0 0 0 0
k127_92442264_2 1161 4.30585214105627e-07 3.39983189191227e-07 0 0 0 2.83981232510442e-07 1.25050281936803e-07 1.63658172575661e-07 1.82185607125702e-07 1.48850577330361e-07 1.44841439541409e-07 2.54222111752627e-07 2.34588943283548e-07 7.75825886051349e-08 1.2365940070821e-07 4.70897064626149e-07 6.08329472215479e-08 3.39340105656935e-08 1.97377945837057e-07
k127_203715230_4 111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_184067524_2 786 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_20422738_6 1356 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_125161334_13 495 5.38231517632034e-07 2.66886803515113e-05 5.35925075608213e-06 1.33528922776358e-05 4.69670050080246e-06 2.44660754162843e-06 1.10982125218912e-05 5.31889060870898e-06 8.45341217063256e-06 1.42896554237146e-06 8.69048637248453e-06 6.900314461857e-07 9.57904851741156e-06 1.31890400628729e-06 7.0176709901909e-06 9.41794129252297e-07 4.2248481845365e-05 3.76667517279198e-06 2.00667578267675e-06
k127_216804260_2 1029 0 0 0 0 0 0 0 0 3.64371214251404e-08 0 0 0 0 0 0 0 0 0 0
k127_72762947_1 1440 0 0 0 0 0 0 0 4.09145431439152e-08 0 0 0 0 0 0 0 0 0 0 0
k127_72762947_2 1236 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_72762947_3 2073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.18297003541049e-08 0 0 0 0
k127_72762947_6 4737 7.17642023509379e-08 6.79966378382454e-08 0 0 0 0 3.12625704842006e-08 0 0 0 0 0 0 7.75825886051349e-08 0 0 0 0 0
k127_72762947_7 696 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.09148501770524e-08 0 0 0 0
k127_72762947_8 1455 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_72762947_10 1842 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_20423310_6 1269 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_26967137_3 510 0 0 0 0 0 0 0 0 0 0 0 0 7.81963144278495e-08 0 0 0 0 0 0
k127_197174337_1 1530 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_26967978_2 168 0 0 0 0 0 0 0 0 0 0 0 7.2634889072179e-08 0 0 9.27445505311573e-08 0 0 0 0
k127_203718303_3 1938 1.47116614819423e-06 1.15594284325017e-06 1.19453179503035e-06 1.10975780323514e-06 4.56250905792239e-07 2.22816043969732e-06 1.12545253743122e-06 8.79662677594177e-07 5.82993942802246e-07 1.48850577330361e-07 6.87996837821692e-07 1.30742800329922e-06 1.48572997412914e-06 1.08615624047189e-06 1.32933855761325e-06 8.40887615403837e-07 6.99578893047801e-07 1.08588833810219e-06 1.21716399932852e-06
k127_46638896_2 402 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.0416473610774e-08 0 0
k127_131688589_1 1296 1.43528404701876e-07 6.79966378382454e-08 0 1.78993194070185e-07 0 3.71360073282886e-07 3.75150845810408e-07 8.18290862878305e-08 0 0 1.81051799426761e-07 0 3.12785257711398e-07 3.87912943025674e-08 3.09148501770524e-07 0 9.12494208323219e-08 1.35736042262774e-07 6.57926486123524e-08
k127_98986996_5 3288 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.39340105656935e-08 0
k127_98986996_14 1578 0 0 0 0 0 0 0 4.09145431439152e-08 0 0 0 0 0 0 0 0 0 0 0
k127_125165676_4 2058 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_210221960_10 2472 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.0416473610774e-08 0 0
k127_236397403_12 2433 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_144828002_3 810 1.79410505877345e-07 0 9.68539293267855e-08 0 1.3419144288007e-07 6.55341305793329e-08 3.12625704842006e-07 6.13718147158728e-08 0 1.19080461864289e-07 3.62103598853522e-08 2.54222111752627e-07 3.90981572139247e-08 7.75825886051349e-08 1.2365940070821e-07 2.69084036929228e-07 3.0416473610774e-08 6.78680211313871e-08 6.57926486123524e-08
k127_79362737_1 657 0 0 0 0 0 0 0 0 3.64371214251404e-08 0 0 0 0 0 0 0 0 0 0
k127_210223691_2 357 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_210223691_3 1785 0 0 0 0 0 0 0 0 0 5.95402309321443e-08 0 7.2634889072179e-08 0 0 3.09148501770524e-08 0 0 0 0
k127_210223691_4 1599 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_210223691_5 783 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_40091456_1 504 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_40091456_13 1140 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_85913919_1 864 0 0 0 0 0 0 0 0 7.28742428502807e-08 0 0 0 0 0 0 0 0 0 0
k127_131692685_1 732 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.78680211313871e-08 0
k127_131692685_2 435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_249487197_1 1362 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_157917270_3 3183 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_144830047_1 1887 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.72710092323069e-08 0 0 0
k127_144830047_2 2214 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.78680211313871e-08 0
k127_144830047_3 1209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_144830047_5 1437 0 0 0 0 0 0 0 0 0 0 0 7.2634889072179e-08 0 0 0 0 0 0 0
k127_144830047_8 1323 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_13925708_5 855 0 0 0 0 0 0 0 0 7.28742428502807e-08 0 0 0 0 0 6.18297003541049e-08 0 0 0 0
k127_210224984_1 1383 0 0 0 0 0 0 0 0 0 5.95402309321443e-08 0 0 0 7.75825886051349e-08 0 0 0 0 0
k127_249488047_1 1179 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_171044331_2 894 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_236402496_2 426 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_236402496_3 327 0 0 0 0 0 0 3.12625704842006e-08 0 3.64371214251404e-08 2.97701154660721e-08 0 3.63174445360895e-08 0 3.87912943025674e-08 0 0 0 1.01802031697081e-07 0
k127_236402496_4 1584 0 0 0 0 0 0 0 0 3.64371214251404e-08 1.19080461864289e-07 0 7.2634889072179e-08 0 0 0 0 3.0416473610774e-08 0 0
k127_236402496_5 459 0 0 0 0 0 0 0 0 0 0 0 0 3.90981572139247e-08 0 0 0 0 0 0
k127_92453207_8 2580 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.08329472215479e-08 0 0
k127_26977567_2 1020 2.15292607052814e-07 1.35993275676491e-07 9.68539293267855e-08 0 1.61029731456085e-07 0 4.06413416294608e-07 2.04572715719576e-07 2.55059849975982e-07 2.38160923728577e-07 1.44841439541409e-07 2.17904667216537e-07 1.95490786069624e-07 3.49121648723107e-07 0 1.0090651384846e-07 2.12915315275418e-07 3.39340105656935e-07 2.96066918755586e-07
k127_92454284_8 753 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_125172578_3 486 0 3.39983189191227e-08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.39340105656935e-08 0
k127_216817490_2 2799 2.51174708228282e-07 0 5.81123575960713e-07 7.15972776280738e-08 5.36765771520282e-08 8.73788407724438e-08 4.37675986778809e-07 2.04572715719576e-07 7.28742428502807e-08 2.08390808262505e-07 7.24207197707044e-08 3.99491889896985e-07 5.08276043781022e-07 7.75825886051349e-08 1.2365940070821e-07 2.69084036929228e-07 0 1.69670052828468e-07 1.64481621530881e-07
k127_59737036_1 1410 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_59737036_2 837 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.18297003541049e-08 0 0 0 0
k127_79370590_1 510 0 0 0 0 0 0 0 4.09145431439152e-08 3.64371214251404e-07 0 2.53472519197465e-07 4.72126778969163e-07 0 0 3.09148501770524e-08 1.68177523080767e-07 0 6.78680211313871e-08 1.31585297224705e-07
k127_79370590_2 561 0 0 0 0 0 2.1844710193111e-08 0 0 3.64371214251404e-07 0 2.17262159312113e-07 8.35301224330058e-07 0 1.5516517721027e-07 6.18297003541049e-08 1.0090651384846e-07 0 2.03604063394161e-07 0
k127_216818161_3 888 2.15292607052814e-07 0 9.68539293267855e-08 0 3.22059462912169e-07 0 6.25251409684013e-07 1.22743629431746e-07 2.18622728550842e-07 2.08390808262505e-07 1.44841439541409e-07 1.45269778144358e-07 1.56392628855699e-07 2.71539060117972e-07 6.18297003541049e-08 6.72710092323069e-08 0 1.01802031697081e-07 2.6317059444941e-07
k127_72776260_14 1773 0 0 0 0 0 0 0 0 7.28742428502807e-08 0 0 0 0 0 0 0 0 0 0
k127_190612780_25 3042 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.78680211313871e-08 0
k127_72776307_9 621 0 5.09974783786841e-07 9.68539293267855e-08 0 1.07353154304056e-07 2.1844710193111e-08 9.37877114526019e-08 1.22743629431746e-07 1.09311364275421e-07 0 7.24207197707044e-08 0 3.12785257711398e-07 0 3.09148501770524e-08 0 9.12494208323219e-07 0 0
k127_144836948_1 1248 0 0 0 0 0 0 0 0 0 0 0 7.2634889072179e-08 0 0 0 0 0 0 0
k127_177540410_2 3978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_112130198_1 603 1.79410505877345e-07 7.44563184328788e-06 1.29138572435714e-06 2.14791832884222e-06 1.36875271737672e-06 6.11651885407107e-07 3.43888275326207e-06 1.61612445418465e-06 2.18622728550842e-06 2.08390808262505e-07 1.99156979369437e-06 3.63174445360895e-07 2.69777284776081e-06 8.92199768959051e-07 1.73123160991494e-06 3.69990550777688e-07 1.37178295984591e-05 7.46548232445258e-07 8.55304431960582e-07
k127_26982011_21 795 0 0 0 0 0 2.1844710193111e-08 3.12625704842006e-08 0 7.28742428502807e-08 0 0 0 2.34588943283548e-07 2.32747765815405e-07 0 0 6.08329472215479e-08 1.01802031697081e-07 0
k127_223325170_2 1686 0 0 0 0 0 0 0 0 0 2.97701154660721e-08 0 0 0 0 0 0 0 0 0
k127_819883_2 7800 1.97351556465079e-06 1.01994956757368e-06 4.06786503172499e-06 7.15972776280738e-07 1.10036983161658e-06 1.09223550965555e-06 2.50100563873605e-07 1.63658172575661e-07 1.45748485700561e-07 1.78620692796433e-07 2.38988375243325e-06 3.05066534103152e-06 1.56392628855699e-07 6.98243297446214e-07 1.39116825796736e-06 1.14360715694922e-06 2.12915315275418e-06 3.22373100374089e-06 5.92133837511172e-07
k127_821224_1 801 0 0 0 0 0 0 6.25251409684013e-08 0 0 0 0 0 0 0 0 0 0 0 0
k127_171054469_2 780 0 0 0 0 0 0 0 0 0 2.97701154660721e-08 0 0 0 0 0 0 0 0 0
k127_242943254_1 1074 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_242943323_3 1089 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_53164881_2 7998 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_197191308_2 1353 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_197191308_4 462 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_197191308_5 1254 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_823825_15 975 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_210236406_3 393 1.0405809340886e-06 2.71986551352982e-07 3.22846431089285e-07 5.72778221024591e-07 4.29412617216225e-07 6.55341305793329e-07 1.43807824227323e-06 6.95547233446559e-07 9.8380227847879e-07 8.03793117583948e-07 5.06945038394931e-07 1.12584078061877e-06 1.13384655920382e-06 5.81869414538512e-07 9.89275205665678e-07 4.70897064626149e-07 5.77912998604705e-07 5.7687817961679e-07 2.33563902573851e-06
k127_242945251_1 1476 2.90645019521298e-06 1.01994956757368e-06 7.42546791505355e-07 1.57514010781762e-06 1.01985496588854e-06 1.63835326448332e-06 7.50301691620815e-07 1.45246628160899e-06 5.46556821377105e-07 3.57241385592866e-07 7.96627917477749e-07 1.48901522597967e-06 1.32933734527344e-06 3.87912943025674e-07 8.34700954780416e-07 1.51359770772691e-06 6.08329472215479e-07 1.15375635923358e-06 1.34874929655323e-06
k127_40105428_1 2313 5.05937626574112e-06 3.19584197839754e-06 2.22764037451607e-06 5.04760807277921e-06 2.63015228044938e-06 7.5801144370095e-06 2.46974306825185e-06 3.6209370682365e-06 2.18622728550842e-06 1.48850577330361e-06 3.83829814784733e-06 5.59288645855778e-06 6.60758856915328e-06 3.87912943025674e-06 6.43028883682691e-06 5.98711982167532e-06 2.40290141525114e-06 5.59911174333943e-06 5.69106410496849e-06
k127_105561279_23 3612 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_92464312_1 732 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.12494208323219e-08 0 0
k127_144845388_3 6141 2.15292607052814e-07 6.79966378382454e-08 9.68539293267855e-08 7.15972776280738e-08 0 1.52912971351777e-07 4.06413416294608e-07 1.84115444147619e-07 1.45748485700561e-07 1.48850577330361e-07 1.08631079656057e-07 5.44761668041342e-07 1.56392628855699e-07 0 3.40063351947577e-07 6.72710092323069e-08 2.12915315275418e-07 1.01802031697081e-07 2.6317059444941e-07
k127_177548692_8 651 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_242946806_2 609 0 6.79966378382454e-08 0 0 2.68382885760141e-08 0 0 6.13718147158728e-08 0 0 3.62103598853522e-08 0 0 3.87912943025674e-08 0 0 3.0416473610774e-08 0 6.57926486123524e-08
k127_66273830_2 768 0 0 0 0 0 0 0 0 7.28742428502807e-08 0 0 0 0 0 0 0 0 0 0
k127_40108077_2 2790 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.72710092323069e-08 0 6.78680211313871e-08 0
k127_53169349_1 1512 2.51174708228282e-07 1.35993275676491e-07 0 1.07395916442111e-07 1.61029731456085e-07 8.73788407724438e-08 3.12625704842006e-08 6.13718147158728e-08 1.09311364275421e-07 2.67931039194649e-07 7.24207197707044e-08 6.17396557113521e-07 5.08276043781022e-07 1.5516517721027e-07 1.2365940070821e-07 1.68177523080767e-07 9.12494208323219e-08 2.71472084525548e-07 9.86889729185287e-08
k127_144848318_3 2391 0 0 0 0 0 0 0 0 0 0 0 1.45269778144358e-07 0 0 0 0 0 0 0
k127_46662319_1 1944 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.72710092323069e-08 0 0 0
k127_13943916_2 816 3.58821011754689e-08 0 0 0 0 0 0 2.04572715719576e-08 0 5.95402309321443e-08 7.24207197707044e-08 0 0 3.87912943025674e-08 6.18297003541049e-08 0 6.08329472215479e-08 0 0
k127_197196277_8 1977 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_177553026_4 1260 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_46664594_1 510 1.07646303526407e-07 1.35993275676491e-07 0 1.43194555256148e-07 3.48897751488183e-07 1.09223550965555e-07 6.25251409684013e-08 4.09145431439152e-08 7.28742428502807e-08 1.78620692796433e-07 6.15576118050988e-07 3.63174445360895e-08 0 3.1033035442054e-07 6.18297003541049e-08 0 1.21665894443096e-07 3.39340105656935e-08 3.28963243061762e-08
k127_92469883_1 1263 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_85936532_1 936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_229842777_2 807 1.07646303526407e-07 3.39983189191227e-08 1.29138572435714e-07 3.57986388140369e-08 8.05148657280423e-08 8.73788407724438e-08 1.87575422905204e-07 2.25029987291534e-07 1.45748485700561e-07 2.97701154660721e-08 3.62103598853522e-08 1.08952333608268e-07 3.90981572139247e-08 3.87912943025674e-08 1.2365940070821e-07 6.72710092323069e-08 9.12494208323219e-08 1.35736042262774e-07 9.86889729185287e-08
k127_7346823_1 156 0 0 0 0 0 4.36894203862219e-08 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_20450894_2 492 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_20450894_4 1494 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_99013267_2 1998 3.58821011754689e-08 6.79966378382454e-08 0 0 0 0 0 0 7.28742428502807e-08 0 0 7.2634889072179e-08 0 0 0 0 0 6.78680211313871e-08 3.28963243061762e-08
k127_229844326_6 1437 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.72710092323069e-08 0 0 0
k127_833457_3 1047 0 0 0 0 2.68382885760141e-08 2.1844710193111e-08 3.12625704842006e-08 0 0 0 0 3.63174445360895e-08 7.81963144278495e-08 0 0 0 1.82498841664644e-07 6.78680211313871e-08 0
k127_144854645_1 2364 0 0 0 0 0 0 0 2.04572715719576e-08 0 0 0 0 0 0 0 0 6.08329472215479e-08 0 0
k127_53176286_10 780 0 1.01994956757368e-07 0 3.57986388140369e-08 2.68382885760141e-08 0 3.12625704842006e-08 2.04572715719576e-08 0 0 0 0 3.90981572139247e-08 0 0 0 1.21665894443096e-07 0 3.28963243061762e-08
k127_144856989_1 531 1.43528404701876e-07 1.01994956757368e-07 6.4569286217857e-08 3.57986388140369e-08 4.02574328640211e-07 0 8.12826832589216e-07 6.13718147158728e-07 4.00808335676544e-07 4.1678161652501e-07 1.08631079656057e-07 1.81587222680447e-07 1.56392628855699e-07 4.65495531630809e-07 1.85489101062315e-07 6.05439083090763e-07 1.5208236805387e-07 4.75076147919709e-07 7.89511783348229e-07
k127_223343448_1 3774 0 0 0 0 0 0 6.25251409684013e-08 0 0 0 0 0 0 0 0 0 0 0 0
k127_138260582_23 1470 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_223344090_1 3045 1.43528404701876e-07 3.39983189191227e-08 0 0 2.68382885760141e-08 8.73788407724438e-08 6.25251409684013e-08 8.18290862878305e-08 0 0 3.62103598853522e-08 1.81587222680447e-07 1.17294471641774e-07 3.49121648723107e-07 0 0 0 1.01802031697081e-07 1.31585297224705e-07
k127_157945174_4 1194 0 0 0 0 2.68382885760141e-08 0 7.50301691620815e-07 6.13718147158728e-08 3.64371214251404e-08 0 3.62103598853522e-08 0 3.90981572139247e-08 3.87912943025674e-08 0 0 0 6.78680211313871e-08 9.86889729185287e-08
k127_197204654_8 456 7.17642023509379e-08 6.56167555139069e-06 1.45280893990178e-06 3.32927340970543e-06 1.69081218028889e-06 5.24273044634663e-07 2.84489391406226e-06 1.65703899732857e-06 1.78541894983188e-06 2.38160923728577e-07 1.73809727449691e-06 1.81587222680447e-07 2.30679127562156e-06 5.43078120235944e-07 1.66940190956083e-06 6.72710092323069e-08 1.04632669221062e-05 1.08588833810219e-06 6.25030161817348e-07
k127_40119461_2 1854 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_118640889_2 216 0 0 0 0 2.68382885760141e-08 0 6.25251409684013e-08 4.09145431439152e-08 0 0 0 0 0 0 0 3.36355046161535e-08 6.08329472215479e-08 0 0
k127_197205224_1 2511 0 0 0 7.15972776280738e-08 0 0 6.25251409684013e-08 0 0 0 0 0 0 2.32747765815405e-07 0 0 1.21665894443096e-07 2.03604063394161e-07 0
k127_242960227_2 1539 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_131720698_2 2967 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_66286250_3 432 3.58821011754689e-08 0 0 0 2.68382885760141e-08 0 6.25251409684013e-08 0 0 0 0 0 0 7.75825886051349e-08 6.18297003541049e-08 0 0 0 0
k127_72798533_2 876 7.17642023509379e-08 0 3.22846431089285e-08 0 2.68382885760141e-08 0 1.87575422905204e-07 4.09145431439152e-08 1.45748485700561e-07 2.97701154660721e-08 7.24207197707044e-08 3.26857000824806e-07 0 0 0 0 3.0416473610774e-08 6.78680211313871e-08 6.57926486123524e-08
k127_229851010_3 3714 0 0 0 0 0 4.36894203862219e-08 0 4.09145431439152e-08 0 0 0 7.2634889072179e-08 0 7.75825886051349e-08 3.09148501770524e-08 0 2.43331788886192e-07 0 6.57926486123524e-08
k127_151399824_4 930 1.07646303526407e-07 0 0 1.07395916442111e-07 8.05148657280423e-08 8.73788407724438e-08 1.56312852421003e-07 6.13718147158728e-08 0 2.97701154660721e-08 2.53472519197465e-07 3.63174445360895e-08 0 1.16373882907702e-07 6.18297003541049e-08 2.35448532313074e-07 0 0 1.31585297224705e-07
k127_20457231_1 810 0 0 0 0 0 0 0 2.04572715719576e-08 0 0 0 0 0 0 0 0 0 0 0
k127_105577540_1 717 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_85947005_1 1269 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_203751383_2 1131 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_79395790_4 468 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_216843551_2 1581 7.17642023509379e-08 0 4.1970036041607e-07 0 0 4.36894203862219e-08 1.87575422905204e-07 4.09145431439152e-08 2.18622728550842e-07 5.95402309321443e-08 0 1.81587222680447e-07 2.34588943283548e-07 0 1.2365940070821e-07 0 1.82498841664644e-07 1.01802031697081e-07 1.31585297224705e-07
k127_216843551_6 2115 3.58821011754689e-08 0 4.1970036041607e-07 0 0 2.1844710193111e-08 9.37877114526019e-08 0 4.37245457101684e-07 1.19080461864289e-07 0 4.35809334433074e-07 3.12785257711398e-07 7.75825886051349e-08 6.18297003541049e-08 1.0090651384846e-07 9.12494208323219e-08 1.35736042262774e-07 2.30274270143234e-07
k127_216843551_7 2169 1.79410505877345e-07 0 9.68539293267855e-08 0 0 0 0 6.13718147158728e-08 1.45748485700561e-07 0 0 7.2634889072179e-08 7.81963144278495e-08 1.16373882907702e-07 6.18297003541049e-08 0 6.08329472215479e-08 0 1.31585297224705e-07
k127_7357722_2 2349 0 0 0 0 0 0 6.25251409684013e-08 0 0 0 0 1.45269778144358e-07 0 0 0 0 0 0 0
k127_7357722_4 1182 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_7357722_7 1044 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_7357722_8 1095 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_157949463_21 1812 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_157949463_22 3267 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_157949463_23 183 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_46676147_4 414 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_72801728_2 1038 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_842533_3 693 1.43528404701876e-07 0 0 0 0 4.36894203862219e-08 0 0 7.28742428502807e-08 5.95402309321443e-08 0 7.2634889072179e-08 3.90981572139247e-08 0 9.27445505311573e-08 3.36355046161535e-08 6.08329472215479e-08 0 9.86889729185287e-08
k127_210254883_2 1938 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_210254883_3 879 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.08329472215479e-08 0 0
k127_210254883_4 474 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_210254883_5 1008 0 0 0 0 0 0 0 0 7.28742428502807e-08 0 0 0 3.90981572139247e-08 0 0 0 0 0 0
k127_236432489_1 1665 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_20461165_2 468 2.79880389168658e-06 7.87741049356074e-05 1.80148308547821e-05 5.30893813612167e-05 1.55662073740882e-05 6.35681066619529e-06 4.0203665642682e-05 1.81660571558984e-05 1.74533811626422e-05 4.67390812817333e-06 2.64335627163071e-05 2.94171300742325e-06 2.51792132457675e-05 4.7713291992158e-06 1.88271437578249e-05 1.51359770772691e-06 0.000157374834462144 1.37432742791059e-05 8.81621491405523e-06
k127_85950685_9 477 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_112157992_3 942 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_112157992_5 474 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_138268332_1 549 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_138268332_2 1581 0 0 0 0 0 0 0 4.09145431439152e-08 0 0 0 0 0 0 0 0 0 0 0
k127_13960056_4 1017 1.43528404701876e-07 6.79966378382454e-08 6.4569286217857e-08 1.78993194070185e-07 0 1.31068261158666e-07 7.19039121136615e-07 0 0 5.95402309321443e-08 2.17262159312113e-07 1.81587222680447e-07 3.90981572139247e-07 3.1033035442054e-07 1.2365940070821e-07 1.34542018464614e-07 4.25830630550835e-07 1.35736042262774e-07 3.28963243061762e-07
k127_249521827_4 660 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_157952377_5 2901 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
k127_72805178_5 435 0 0 0 0 0 0 0 0 0 0 0 0 3.90981572139247e-08 0 3.09148501770524e-08 0 6.08329472215479e-08 0 0
k127_177568491_9 2031 7.17642023509379e-08 0 0 0 0 0 0 4.09145431439152e-08 0 1.19080461864289e-07 0 7.2634889072179e-08 3.90981572139247e-08 0 0 0 0 0 0
k127_223352337_10 1515 7.17642023509379e-08 0 0 0 0 0 0 4.09145431439152e-08 0 0 0 3.63174445360895e-08 0 0 3.09148501770524e-08 0 0 3.39340105656935e-08 0
